0, 272.897088804
1, 267.656362912
2, 255.955041805
3, 259.154772579
4, 248.367347509
5, 266.716541651
6, 258.674464037
7, 269.847947632
8, 271.091365791
9, 263.75627811
10, 257.338647403
11, 267.843559333
12, 260.09841477
13, 261.685789541
14, 268.876993991
15, 279.827106857
16, 263.617851094
17, 267.691058659
18, 247.710569094
19, 256.846176275
20, 246.871340958
21, 273.454868072
22, 277.36156448
23, 271.137152563
24, 279.45560067
25, 281.695071547
26, 258.898878384
27, 261.861057857
28, 262.930301131
29, 254.37186459
30, 259.644109207
31, 272.117655492
32, 268.669434259
33, 270.070549315
34, 269.89932912
35, 267.236205166
36, 279.21594148
37, 275.501337629
38, 277.790203597
39, 268.279981242
40, 277.958714515
41, 256.942317926
42, 254.425018649
43, 253.565125902
44, 258.392575368
45, 263.942136902
46, 276.144800498
47, 267.87076387
48, 276.430439632
49, 274.328010759
50, 262.338206386
51, 268.134500388
52, 260.218082172
53, 266.188096679
54, 265.824774207
55, 266.046116015
56, 256.397335433
57, 252.182033002
58, 269.167376181
59, 268.469340224
60, 264.540517654
61, 269.959744769
62, 292.923934938
63, 274.736794404
64, 288.676638748
65, 281.129021089
66, 263.405165606
67, 258.738856126
68, 247.5547043
69, 262.459509074
70, 256.83697567
71, 260.857756914
72, 273.148999269
73, 282.744526168
74, 270.510205346
75, 262.053002194
76, 278.30700597
77, 273.140200802
78, 265.709083244
79, 252.808143137
80, 283.014455144
81, 261.259498869
82, 280.238195209
83, 280.423039541
84, 263.173885734
85, 275.023782101
86, 258.50031588
87, 266.963665323
88, 274.790671342
89, 265.363627417
90, 261.122392473
91, 272.503445519
92, 288.037102508
93, 279.028638145
94, 277.267110356
95, 281.565051792
96, 254.651605277
97, 257.836062049
98, 264.524130784
99, 267.464964075
100, 273.577535117
101, 264.892508547
102, 268.857872331
103, 267.287765248
104, 264.644237989
105, 269.246118931
106, 272.961274356
107, 265.927546902
108, 267.181053775
109, 267.945119536
110, 263.174771412
111, 268.323906752
112, 268.273816727
113, 269.09598371
114, 277.257117621
115, 274.57617319
116, 263.786454347
117, 256.607408838
118, 254.320783187
119, 263.455482822
120, 252.708608209
121, 271.632113066
122, 270.898269708
123, 271.218486742
124, 269.244210288
125, 281.833360062
126, 281.543085999
127, 269.169637151
128, 280.281735589
129, 278.333336978
130, 279.238187919
131, 258.271539962
132, 270.155562278
133, 258.184033979
134, 261.75878571
135, 265.620181315
136, 270.035572921
137, 267.327037607
138, 266.264842097
139, 266.570738843
140, 259.396961237
141, 263.849342363
142, 268.152222457
143, 270.09161728
144, 274.529363454
145, 271.677246209
146, 285.029120469
147, 290.016397804
148, 273.649261692
149, 284.871925336
150, 279.393649359
151, 265.381946014
152, 285.137481807
153, 279.936096309
154, 269.535813475
155, 269.132019517
156, 262.124072711
157, 272.583703277
158, 269.728029955
159, 267.182124121
160, 268.248358033
161, 255.02356706
162, 261.664907459
163, 265.015144005
164, 261.811184087
165, 262.440936559
166, 271.210304241
167, 274.72833976
168, 271.670321153
169, 275.326608739
170, 267.194968278
171, 270.305851794
172, 277.827252648
173, 270.733092536
174, 279.202330707
175, 269.852897225
176, 256.501383796
177, 273.537847255
178, 255.566173165
179, 269.386915045
180, 273.300476978
181, 243.894309062
182, 252.069724383
183, 250.699961608
184, 262.220345572
185, 255.393344413
186, 271.753924806
187, 274.415768232
188, 261.490987707
189, 282.497615108
190, 290.277985124
191, 259.362453803
192, 260.424320069
193, 241.61330607
194, 255.208823251
195, 249.506357688
196, 267.338358251
197, 274.359558643
198, 256.898687641
199, 253.4388882
200, 270.484339653
201, 282.681390308
202, 288.656438237
203, 288.28250828
204, 277.778160073
205, 287.804933313
206, 276.426898134
207, 281.574904811
208, 284.44154402
209, 287.819701907
210, 280.168851097
211, 279.498749845
212, 278.351729685
213, 280.456421957
214, 281.409993707
215, 281.456796153
216, 265.09240455
217, 268.154296329
218, 271.498242008
219, 265.418763015
220, 260.435743982
221, 278.424139045
222, 278.009153224
223, 280.128863149
224, 279.793125484
225, 269.560215187
226, 264.143632957
227, 281.909720349
228, 274.362073532
229, 274.923981106
230, 279.309070123
231, 254.798414041
232, 252.714399743
233, 253.71484562
234, 256.978245604
235, 261.999125256
236, 268.202177626
237, 281.92094137
238, 274.13142056
239, 277.207879256
240, 260.683243065
241, 268.768904796
242, 258.323499753
243, 264.677045747
244, 262.023150342
245, 261.139258023
246, 277.375500852
247, 278.305356106
248, 266.404706365
249, 273.557075828
250, 260.626201254
251, 283.537842395
252, 287.535880296
253, 283.082540597
254, 292.818297457
255, 278.894396536
256, 276.918789743
257, 267.29108806
258, 267.647835373
259, 272.394872786
260, 269.713481262
261, 267.455209465
262, 273.394129253
263, 276.051211399
264, 272.416523913
265, 257.559239605
266, 264.123856455
267, 250.657779511
268, 274.417695098
269, 265.182237109
270, 263.578577521
271, 276.385553118
272, 264.316619649
273, 263.725713099
274, 278.426441323
275, 265.590794778
276, 271.364660101
277, 267.725950008
278, 270.888247815
279, 263.757980216
280, 264.663812815
281, 259.313338144
282, 263.134512537
283, 255.230588581
284, 260.108840017
285, 262.175188131
286, 278.449694933
287, 271.782464542
288, 274.717427329
289, 269.998391443
290, 263.670107326
291, 284.298398247
292, 270.118829107
293, 277.410211178
294, 265.279264438
295, 272.231756121
296, 278.503689719
297, 285.794409657
298, 280.632380348
299, 265.129535001
300, 265.775425284
301, 275.569065895
302, 271.722853172
303, 272.979458096
304, 268.630149751
305, 275.759055422
306, 273.233915038
307, 268.689537576
308, 265.423312898
309, 265.57460594
310, 267.489818952
