0, 0.811913858773
1, 0.807621952302
2, 0.812929708636
3, 0.814111314886
4, 0.822530555414
5, 0.807356742082
6, 0.820392298011
7, 0.806349180039
8, 0.812125790155
9, 0.79666071917
10, 0.824420178235
11, 0.81776387529
12, 0.808485069493
13, 0.81602698514
14, 0.829845148015
15, 0.805636427571
16, 0.805323858382
17, 0.800634136581
18, 0.796487858937
19, 0.806453369768
20, 0.815392374969
21, 0.796476019195
22, 0.817775715032
23, 0.78812544917
24, 0.813219782315
25, 0.817155312551
26, 0.817665605431
27, 0.814567144953
28, 0.821884105502
29, 0.824999141619
30, 0.813621149568
31, 0.809509207175
32, 0.817480905456
33, 0.821742028598
34, 0.816954036938
35, 0.79712602103
36, 0.819298305851
37, 0.831158175401
38, 0.836352270211
39, 0.816343106251
40, 0.816735001711
41, 0.809382521936
42, 0.839598727465
43, 0.811556298565
44, 0.810616223051
45, 0.824278101332
46, 0.812331801665
47, 0.824456881436
48, 0.815927531307
49, 0.821395124157
50, 0.825560345389
51, 0.805256371853
52, 0.811305296035
53, 0.800191330231
54, 0.803378588774
55, 0.809985164803
56, 0.797778390813
57, 0.780887814893
58, 0.801436871088
59, 0.804789886019
60, 0.814943648748
61, 0.813840184795
62, 0.796825291583
63, 0.802543886964
64, 0.805278867363
65, 0.806282877484
66, 0.810938264033
67, 0.80405700599
68, 0.816210501141
69, 0.809210845677
70, 0.817438282385
71, 0.801571844146
72, 0.809973325061
73, 0.810598463438
74, 0.808723048307
75, 0.809195454013
76, 0.804439429656
77, 0.797144964617
78, 0.806252094154
79, 0.802405361982
80, 0.806601366543
81, 0.819088742418
82, 0.824453329513
83, 0.823153325843
84, 0.827081752234
85, 0.810735804445
86, 0.831957357985
87, 0.8330442463
88, 0.826370183741
89, 0.823772544349
90, 0.824963622393
91, 0.811108756318
92, 0.795355979602
93, 0.809961485319
94, 0.806441530026
95, 0.799767467467
96, 0.808058838782
97, 0.810822234562
98, 0.820532006967
99, 0.821980007412
100, 0.821196216492
101, 0.829591777536
102, 0.803447259277
103, 0.806806194079
104, 0.830155349255
105, 0.814530441753
106, 0.821127545989
107, 0.817222799081
108, 0.795766818649
109, 0.829106348114
110, 0.828673013558
111, 0.819889108977
112, 0.814142098215
113, 0.816282723567
114, 0.822465436833
115, 0.815509588415
116, 0.81893127385
117, 0.803596440026
118, 0.80432221621
119, 0.806825137667
120, 0.79972602837
121, 0.809241629006
122, 0.822826548964
123, 0.824607246159
124, 0.796857258887
125, 0.816259044083
126, 0.815140188465
127, 0.818175898311
128, 0.808442446422
129, 0.805866118566
130, 0.801057999344
131, 0.810715676884
132, 0.797276385753
133, 0.796922377468
134, 0.812991275294
135, 0.815296473059
136, 0.814629895585
137, 0.804858556522
138, 0.811355022951
139, 0.811395278074
140, 0.824456881436
141, 0.796363541646
142, 0.804474948882
143, 0.788587199108
144, 0.815008767329
145, 0.81904138345
146, 0.80852650859
147, 0.815582994815
148, 0.824924551244
149, 0.807894266368
150, 0.79124403721
151, 0.805483694899
152, 0.807652735632
153, 0.814017780925
154, 0.804798173838
155, 0.816865238873
156, 0.81879038092
157, 0.81844347648
158, 0.821031644078
159, 0.807811388174
160, 0.805637611545
161, 0.820502407612
162, 0.815352119847
163, 0.81107560504
164, 0.800406813535
165, 0.828069186716
166, 0.793070909399
167, 0.803623671433
168, 0.811346735132
169, 0.810673053813
170, 0.806554007575
171, 0.80356920862
172, 0.809934253913
173, 0.805072855852
174, 0.819128997541
175, 0.825148322368
176, 0.821833194611
177, 0.798167918325
178, 0.823553509122
179, 0.808273138112
180, 0.798029393343
181, 0.803382140696
182, 0.81166759214
183, 0.800142787288
184, 0.812862222106
185, 0.807159018391
186, 0.796092411554
187, 0.80283040872
188, 0.792959615824
189, 0.80438970274
190, 0.80374680475
191, 0.794675194438
192, 0.802572302344
193, 0.804115020725
194, 0.814262863584
195, 0.798915006044
196, 0.794073735545
197, 0.807145994674
198, 0.807040620971
199, 0.806370491574
200, 0.79893631758
201, 0.824884296121
202, 0.793619089453
203, 0.809903470584
204, 0.802781865778
205, 0.779858941314
206, 0.820096304461
207, 0.812819599035
208, 0.822918898951
209, 0.807464483734
210, 0.805925317275
211, 0.80153632492
212, 0.783578988247
213, 0.784777170136
214, 0.800629400684
215, 0.796532849956
216, 0.834878222334
217, 0.812890637487
218, 0.817934367574
219, 0.809822960338
220, 0.825832659455
221, 0.802906183068
222, 0.797056166552
223, 0.801333865332
224, 0.811246097325
225, 0.803302814425
226, 0.829291048089
227, 0.812019232477
228, 0.828456346279
229, 0.810172232727
230, 0.801515013385
231, 0.811421325506
232, 0.817203855494
233, 0.803627223356
234, 0.802848168333
235, 0.805117846872
236, 0.814492554578
237, 0.811684167779
238, 0.820182734578
239, 0.824054330208
240, 0.808602282939
241, 0.806767122931
242, 0.818508595061
243, 0.80116692497
244, 0.806015299315
245, 0.803974127796
246, 0.814049748228
247, 0.797120101159
248, 0.791124455816
249, 0.817048754874
250, 0.795001971317
251, 0.78964803999
252, 0.810219591695
253, 0.809839535977
254, 0.7941400381
255, 0.792741764571
256, 0.801230859577
257, 0.81349209638
258, 0.813653116871
259, 0.815373431382
260, 0.816822615802
261, 0.812773424042
262, 0.829244873096
263, 0.816019881295
264, 0.816855767079
265, 0.821083738943
266, 0.814195377054
267, 0.808360752202
268, 0.812444279214
269, 0.809396729626
270, 0.814616871869
271, 0.802714379248
272, 0.810133161578
273, 0.805386609015
274, 0.81024090323
275, 0.813563134832
276, 0.807182697875
277, 0.808889988669
278, 0.802931046527
279, 0.808290897725
280, 0.804474948882
281, 0.802443249157
282, 0.81075119611
283, 0.798488775333
284, 0.792843586353
285, 0.801706817205
286, 0.824383475035
287, 0.828220735414
288, 0.819577723762
289, 0.805970308295
290, 0.806128960838
291, 0.81097970313
292, 0.800831860272
293, 0.810205384004
294, 0.805641163468
295, 0.823732289226
296, 0.809190718116
297, 0.827950789296
298, 0.809594453318
299, 0.814396652668
300, 0.805519214125
301, 0.839616487078
302, 0.815811501836
303, 0.828974926978
304, 0.815379351253
305, 0.824138392376
306, 0.79745042996
307, 0.79521153475
308, 0.816794200421
309, 0.801930588329
310, 0.817328172784
311, 0.803390428516
312, 0.793730383027
313, 0.806223678774
314, 0.794759256606
315, 0.797753527355
316, 0.800479035961
317, 0.806113569173
318, 0.783953124094
319, 0.802586510035
320, 0.820265612772
321, 0.795031570672
322, 0.817517608656
323, 0.810911032627
324, 0.823692034103
325, 0.793730383027
326, 0.829865275576
327, 0.823840030878
328, 0.824209430828
329, 0.830888229284
330, 0.830164821048
331, 0.824947046754
332, 0.813586814316
333, 0.814412044333
334, 0.814106578989
