0, 0.0
1000, 0.0
2000, 0.0
3000, 0.0
4000, 0.0
5000, 0.0
6000, 0.0
7000, 0.0
8000, 0.0
9000, 0.0
10000, 0.0
11000, 0.0
12000, 0.0
13000, 0.0
14000, 0.0
15000, 0.0
16000, 0.0
17000, 0.0
18000, 0.0
19000, 0.0
20000, 0.0
21000, 0.0
22000, 0.0
23000, 0.0
24000, 0.0
25000, 0.0
26000, 0.0
27000, 0.0
28000, 0.0
29000, 0.0
30000, 0.0
31000, 0.0
32000, 0.0
33000, 0.0
34000, 0.0
35000, 0.0
36000, 0.192
37000, 0.06
38000, 0.0
39000, 0.0
40000, 0.0
41000, 0.0
42000, 0.0
43000, 0.0
44000, 1.061
45000, 6.819
46000, 10.27
47000, 9.824
48000, 8.706
49000, 7.614
50000, 6.475
51000, 5.359
52000, 5.723
53000, 11.952
54000, 18.379
55000, 24.879
56000, 31.279
57000, 37.55
58000, 44.206
59000, 50.544
60000, 56.87
61000, 63.085
62000, 69.145
63000, 75.284
64000, 80.547
65000, 84.305
66000, 86.043
67000, 86.683
68000, 86.824
69000, 86.864
70000, 86.872
71000, 86.872
72000, 86.888
73000, 86.884
74000, 86.889
75000, 86.89
76000, 86.883
77000, 86.878
78000, 86.859
79000, 86.883
80000, 86.888
81000, 86.866
82000, 86.895
83000, 86.874
84000, 86.889
85000, 86.916
86000, 86.923
87000, 86.92
88000, 86.871
89000, 86.898
90000, 86.867
91000, 86.87
92000, 86.862
93000, 86.854
94000, 86.86
95000, 86.841
96000, 86.86
97000, 86.838
98000, 86.822
99000, 86.848
100000, 86.827
101000, 86.816
102000, 86.804
103000, 86.808
104000, 86.826
105000, 86.836
106000, 86.839
107000, 86.85
108000, 86.835
109000, 86.856
110000, 86.85
111000, 86.845
112000, 86.827
113000, 86.849
114000, 86.848
115000, 86.858
116000, 86.897
117000, 86.863
118000, 86.863
119000, 86.842
120000, 86.897
121000, 86.865
122000, 86.893
123000, 86.814
124000, 86.81
125000, 86.829
126000, 86.828
127000, 86.847
128000, 86.777
129000, 86.764
130000, 86.747
131000, 86.759
132000, 86.642
133000, 86.621
134000, 86.499
135000, 85.885
136000, 84.274
137000, 83.325
138000, 80.707
139000, 76.582
140000, 70.243
141000, 62.253
142000, 53.841
143000, 45.517
144000, 35.385
145000, 27.53
146000, 21.066
147000, 13.81
148000, 9.889
149000, 6.13
150000, 3.388
151000, 1.967
152000, 1.029
153000, 0.661
154000, 0.309
155000, 0.21
156000, 0.09
157000, 0.087
158000, 0.0
159000, 0.001
160000, 0.0
161000, 0.0
162000, 0.002
163000, 0.012
164000, 0.0
165000, 0.0
166000, 0.0
167000, 0.0
168000, 0.0
169000, 0.0
170000, 0.001
171000, 0.001
172000, 0.0
173000, 0.0
174000, 0.0
175000, 0.0
176000, 0.0
177000, 0.0
178000, 0.0
179000, 0.0
180000, 0.0
181000, 0.0
182000, 0.0
183000, 0.0
184000, 0.0
185000, 0.0
186000, 0.0
187000, 0.0
188000, 0.0
189000, 0.0
190000, 0.0
191000, 0.0
192000, 0.0
193000, 0.0
194000, 0.0
195000, 0.0
196000, 0.0
197000, 0.0
198000, 0.0
199000, 0.0
200000, 0.0
201000, 0.0
202000, 0.0
203000, 0.0
204000, 0.0
205000, 0.0
